,task_reward,velocity_penalty,position_penalty,acceleration_penalty,velocity_over_limit,position_over_limit,acceleration_over_limit,control_penalty,c_hockey_puck-table,c_panda0_finger1-hockey_puck,c_panda0_finger2-hockey_puck,c_panda0_finger1-table,c_panda0_finger2-table,contact_hockey_puck-table,contact_panda0_finger1-hockey_puck,contact_panda0_finger2-hockey_puck,contact_panda0_finger1-table,contact_panda0_finger2-table,net_reward,goals_reached
0,3.9177857196062593,-0.09120599685196092,-0.021,-0.8112415286749575,0.0,0.0,0.13214111328125,-0.9234475255269184,4.220706022289497e-07,0.0,0.0,0.0,0.0,0.984588623046875,0.0,0.0,0.0,0.0,2.994337772008739,0
0,3.483579977101856,-0.09389891132725267,-0.021,-0.7001307688848765,0.0,0.0,0.107147216796875,-0.8150296802121291,4.22065591263972e-07,0.0,0.0,0.0,0.0,0.986053466796875,0.0,0.0,0.0,0.0,2.6685498748241354,0
0,3.521602665032695,-0.09318944273009223,-0.021000000000170015,-0.8134076352261593,0.0,0.0,0.127685546875,-0.9275970779564215,4.2205489314347125e-07,0.0,0.0,0.0,0.0,0.98504638671875,0.0,0.0,0.0,0.0,2.5940051650213802,0
0,2.997981607200866,-0.09002237611012541,-0.021337200511409284,-0.6103940160265213,0.0,0.0,0.095306396484375,-0.721753592648056,4.2214688429284203e-07,0.0,0.0,0.0,0.0,0.985565185546875,0.0,0.0,0.0,0.0,2.2762275924059256,0
0,2.8464828836218783,-0.08868883012845273,-0.021,-0.6727680057693495,0.0,0.0,0.10040283203125,-0.7824568358978022,4.220807040406257e-07,0.0,0.0,0.0,0.0,0.985321044921875,0.0,0.0,0.0,0.0,2.0640256256433718,0
0,3.6895901052626705,-0.09406744588356065,-0.02100000000001892,-0.7262611957022236,0.0,0.0,0.110382080078125,-0.8413286415858032,4.219972524991384e-07,0.0,0.0,0.0,0.0,0.985565185546875,0.0,0.0,0.0,0.0,2.848261041679614,0
0,4.066266522031893,-0.0880141500870873,-0.021,-0.6203632623836353,0.0,0.0,0.096954345703125,-0.7293774124707225,4.2207102167030785e-07,0.0,0.0,0.0,0.0,0.985107421875,0.0,0.0,0.0,0.0,3.3368886874901493,0
0,2.5864804340210616,-0.08844064189910254,-0.021,-0.626446708476413,0.0,0.0,0.1009521484375,-0.7358873503755156,5.22099678714141e-07,0.0,0.0,0.0,0.0,0.983184814453125,0.0,0.0,0.0,0.0,1.8505925615458672,0
0,2.8353428990391474,-0.09220731617179916,-0.021,-0.7322883782328115,0.0,0.0,0.10546875,-0.8454956944046107,4.220913567579516e-07,0.0,0.0,0.0,0.0,0.9857177734375,0.0,0.0,0.0,0.0,1.98984678254318,0
0,3.2889063766882627,-0.09456684391659889,-0.021000000032388732,-0.659202842284872,0.0,0.0,0.105438232421875,-0.7747696862338598,4.221400174673039e-07,0.0,0.0,0.0,0.0,0.985504150390625,0.0,0.0,0.0,0.0,2.514136268314385,0
0,3.842417397821402,-0.09443092970270967,-0.021,-0.7654068861490162,0.0,0.0,0.1180419921875,-0.880837815851726,4.220397840846506e-07,0.0,0.0,0.0,0.0,0.985137939453125,0.0,0.0,0.0,0.0,2.9615791599298915,0
0,4.062743772680358,-0.0875453904241146,-0.021,-0.6375372305587651,0.0,0.0,0.10009765625,-0.7460826209828797,4.220577332760135e-07,0.0,0.0,0.0,0.0,0.9844970703125,0.0,0.0,0.0,0.0,3.3166607296397443,0
0,3.558007312954433,-0.0885917108161364,-0.021,-0.6257501815952223,0.0,0.0,0.0972900390625,-0.7353418924113587,4.220936195633054e-07,0.0,0.0,0.0,0.0,0.98516845703125,0.0,0.0,0.0,0.0,2.822664998449455,16
0,3.227181605211012,-0.08692994166684445,-0.021,-0.65302496070597,0.0,0.0,0.102020263671875,-0.7609549023728144,4.220868088082838e-07,0.0,0.0,0.0,0.0,0.985870361328125,0.0,0.0,0.0,0.0,2.466226280751388,0
0,3.5531027785146954,-0.08721968444712827,-0.021,-0.6590094722476847,0.0,0.0,0.09735107421875,-0.7672291566948131,4.220549710544287e-07,0.0,0.0,0.0,0.0,0.9857177734375,0.0,0.0,0.0,0.0,2.7858731997649113,0
0,2.875480765216815,-0.08929024734664959,-0.021,-0.6016077169837558,0.0,0.0,0.09527587890625,-0.7118979643304053,4.220549905866322e-07,0.0,0.0,0.0,0.0,0.985595703125,0.0,0.0,0.0,0.0,2.1635823788314186,0
0,3.3776619011565163,-0.08968352524643586,-0.021000000000023982,-0.6080986159075331,0.0,0.0,0.09747314453125,-0.7187821411539929,4.2202949062088233e-07,0.0,0.0,0.0,0.0,0.985321044921875,0.0,0.0,0.0,0.0,2.658879337973033,0
0,3.5316467951096913,-0.08727966630313774,-0.021,-0.6687425256220019,0.0,0.0,0.095733642578125,-0.7770221919251397,4.2205334902995397e-07,0.0,0.0,0.0,0.0,0.985198974609375,0.0,0.0,0.0,0.0,2.7546241811312036,0
0,3.689208219878906,-0.09200353909966923,-0.021,-0.6347942172994274,0.0,0.0,0.09771728515625,-0.7477977563990965,5.221080966169515e-07,0.0,0.0,0.0,0.0,0.9835205078125,0.0,0.0,0.0,0.0,2.941409941371713,0
0,3.5363703782815845,-0.08900222281005434,-0.021,-0.6411979313056364,0.0,0.0,0.09771728515625,-0.7512001541156907,4.220817791262149e-07,0.0,0.0,0.0,0.0,0.984619140625,0.0,0.0,0.0,0.0,2.7851698020841145,0
0,4.119749086332902,-0.09151206668332484,-0.021,-0.6333725719216905,0.0,0.0,0.10150146484375,-0.7458846386050153,4.2204761892988197e-07,0.0,0.0,0.0,0.0,0.985931396484375,0.0,0.0,0.0,0.0,3.373864025680268,16
0,3.8690577158391317,-0.09109193092166573,-0.021,-0.6374745996229142,0.0,0.0,0.1038818359375,-0.7495665305445798,4.2209125574600377e-07,0.0,0.0,0.0,0.0,0.985870361328125,0.0,0.0,0.0,0.0,3.1194907632032964,0
0,2.8424744423303014,-0.08925454944170995,-0.021,-0.6091527257771829,0.0,0.0,0.091217041015625,-0.7194072752188929,4.2203806068806804e-07,0.0,0.0,0.0,0.0,0.985809326171875,0.0,0.0,0.0,0.0,2.1230667450733476,0
0,3.438478012901666,-0.09102157581792744,-0.02100000000264673,-0.5667858493805232,0.0,0.0,0.091827392578125,-0.6788074252010974,4.2207553772992264e-07,0.0,0.0,0.0,0.0,0.9849853515625,0.0,0.0,0.0,0.0,2.759670165625031,0
0,3.6976094114788203,-0.09013249114087388,-0.021,-0.7197267279850181,0.0,0.0,0.095245361328125,-0.8308592191258921,4.220433486808811e-07,0.0,0.0,0.0,0.0,0.98553466796875,0.0,0.0,0.0,0.0,2.8667497703095792,0
0,4.32590849185393,-0.08811042023587826,-0.021,-0.7041669858977327,0.0,0.0,0.095550537109375,-0.813277406133611,4.220826753387396e-07,0.0,0.0,0.0,0.0,0.984832763671875,0.0,0.0,0.0,0.0,3.512630663637644,0
0,3.634864943011825,-0.08839392010733979,-0.021,-0.6116446828310047,0.0,0.0,0.0909423828125,-0.7210386029383444,4.2204786072162047e-07,0.0,0.0,0.0,0.0,0.98553466796875,0.0,0.0,0.0,0.0,2.9138259180256196,0
0,4.066550519530942,-0.0871853091311269,-0.02100000000451028,-0.6320529749459554,0.0,0.0,0.09375,-0.7402382840815925,4.2209435675804294e-07,0.0,0.0,0.0,0.0,0.985198974609375,0.0,0.0,0.0,0.0,3.326311813354993,0
0,3.6145625514786763,-0.08915409367352196,-0.021,-0.6753312303493083,0.0,0.0,0.097259521484375,-0.7854853240228301,5.220923624528521e-07,0.0,0.0,0.0,0.0,0.983306884765625,0.0,0.0,0.0,0.0,2.8290767053634833,0
0,4.248846690597523,-0.09343474947064853,-0.02100001493606586,-0.6561287781595164,0.0,0.0,0.0936279296875,-0.7705635425662307,4.22042398203252e-07,0.0,0.0,0.0,0.0,0.98614501953125,0.0,0.0,0.0,0.0,3.478282725988893,0
0,3.1335705059486694,-0.0935243348234911,-0.049382044701268106,-0.6826337699104867,0.0,0.008148193359375,0.1064453125,-0.8255401494352459,4.220372438525371e-07,0.0,0.0,0.0,0.0,0.985107421875,0.0,0.0,0.0,0.0,2.3080299344761794,0
0,3.4957594627781563,-0.09060736708823214,-0.02100000002590053,-0.6596467562932569,0.0,0.0,0.09844970703125,-0.7712541234073894,4.2204462290416757e-07,0.0,0.0,0.0,0.0,0.9844970703125,0.0,0.0,0.0,0.0,2.7245049173261435,0
0,3.231474869305246,-0.09198201339669396,-0.05087653568748608,-0.5807293668066514,0.0,0.009002685546875,0.09033203125,-0.7235879158908314,4.220896827890655e-07,0.0,0.0,0.0,0.0,0.985870361328125,0.0,0.0,0.0,0.0,2.5078865313247314,0
0,3.1816820277022497,-0.0887875887340123,-0.021,-0.6008840592865576,0.0,0.0,0.092926025390625,-0.7106716480205699,4.2211668247914404e-07,0.0,0.0,0.0,0.0,0.985809326171875,0.0,0.0,0.0,0.0,2.4710099575649966,0
0,3.435197154561992,-0.09233622747683295,-0.16854923171574196,-0.6295419766566999,0.0,0.044891357421875,0.09136962890625,-0.8904274358492749,4.2207315810732563e-07,0.0,0.0,0.0,0.0,0.9849853515625,0.0,0.0,0.0,0.0,2.544769296639559,0
0,2.7750804289411515,-0.08887215430565615,-0.021147876174877477,-0.6187271575501793,0.0,0.0,0.09283447265625,-0.7287471880307128,4.220266515267353e-07,0.0,0.0,0.0,0.0,0.98553466796875,0.0,0.0,0.0,0.0,2.046332818883787,0
0,3.9396943110084366,-0.09345638157635149,-0.06672326848734075,-0.6317829291952085,0.0,0.0130615234375,0.09320068359375,-0.7919625792589007,4.2206420710327483e-07,0.0,0.0,0.0,0.0,0.98583984375,0.0,0.0,0.0,0.0,3.147731309685329,0
0,3.793507623988198,-0.08831901934462116,-0.08314205485153937,-0.5968858110878266,0.0,0.018402099609375,0.09088134765625,-0.7683468852839872,4.2207033557320945e-07,0.0,0.0,0.0,0.0,0.985748291015625,0.0,0.0,0.0,0.0,3.0251603166338756,0
0,2.9671895273522404,-0.0889541784501562,-0.17578700500997463,-0.6429733519746201,0.0,0.047637939453125,0.09576416015625,-0.9077145354347508,5.221890374216844e-07,0.0,0.0,0.0,0.0,0.983642578125,0.0,0.0,0.0,0.0,2.059474469728452,0
0,3.396995247858113,-0.09355907393909069,-0.3163648698390879,-0.6589821204100261,0.0,0.085235595703125,0.095184326171875,-1.0689060641882049,4.220512697805903e-07,0.0,0.0,0.0,0.0,0.985626220703125,0.0,0.0,0.0,0.0,2.3280887616186385,0
0,3.099079079871779,-0.09441651951044734,-0.41709237424984563,-0.5944796347271806,0.0,0.113311767578125,0.0880126953125,-1.1059885284874735,4.221106708030047e-07,0.0,0.0,0.0,0.0,0.98553466796875,0.0,0.0,0.0,0.0,1.9930901292736345,0
0,3.726617625239864,-0.09514953527802693,-0.021054771338296318,-0.6027487532664366,0.0,0.0,0.094512939453125,-0.7189530598827598,4.2205751965671905e-07,0.0,0.0,0.0,0.0,0.984619140625,0.0,0.0,0.0,0.0,3.007664143299584,0
0,3.793048268746049,-0.09477210158750012,-0.17673849303489467,-0.6084768861889924,0.0,0.0335693359375,0.101806640625,-0.8799874808113871,4.220357256023628e-07,0.0,0.0,0.0,0.0,0.985931396484375,0.0,0.0,0.0,0.0,2.9130603658989362,0
0,3.9882305408928085,-0.09141184354489008,-0.0211872708067684,-0.548398173885351,0.0,0.0,0.08660888671875,-0.6609972882370093,4.2204916467865797e-07,0.0,0.0,0.0,0.0,0.985382080078125,0.0,0.0,0.0,0.0,3.3272328306066337,0
0,3.918239073004621,-0.08895841990807599,-0.02100000001356428,-0.6689072589169598,0.0,0.0,0.092132568359375,-0.7788656788385998,4.2205786573381576e-07,0.0,0.0,0.0,0.0,0.9849853515625,0.0,0.0,0.0,0.0,3.139372972108155,16
0,5.061013125309297,-0.0929327306537461,-0.109110169943198,-0.560254331262848,0.0,0.0242919921875,0.090972900390625,-0.7622972318597921,4.2204005840848755e-07,0.0,0.0,0.0,0.0,0.98480224609375,0.0,0.0,0.0,0.0,4.298715471409447,32
0,4.052691163121578,-0.08789281719827707,-0.021000000000000005,-0.6137629702932597,0.0,0.0,0.090728759765625,-0.7226557874915368,4.22102753678627e-07,0.0,0.0,0.0,0.0,0.985565185546875,0.0,0.0,0.0,0.0,3.3300349535272886,0
0,3.8070107727400213,-0.09061057146154845,-0.10131453615860388,-0.600864521669424,0.0,0.02044677734375,0.0950927734375,-0.7927896292895763,4.220760935012747e-07,0.0,0.0,0.0,0.0,0.98541259765625,0.0,0.0,0.0,0.0,3.014220721374351,16
0,3.3226300588740934,-0.08941799238224774,-0.03720484516273928,-0.6997269135656493,0.0,0.0052490234375,0.097442626953125,-0.8263497511106361,4.2207622896055824e-07,0.0,0.0,0.0,0.0,0.985443115234375,0.0,0.0,0.0,0.0,2.496279885687228,0
0,3.497051111949054,-0.09012013290755924,-0.021,-0.6530178062340622,0.0,0.0,0.096405029296875,-0.7641379391416215,5.220771169634153e-07,0.0,0.0,0.0,0.0,0.983184814453125,0.0,0.0,0.0,0.0,2.7329126507303156,0
0,3.426857400452935,-0.08935180052632413,-0.021000000000000057,-0.5560185436229125,0.0,0.0,0.0863037109375,-0.6663703441492366,4.220705388869045e-07,0.0,0.0,0.0,0.0,0.985321044921875,0.0,0.0,0.0,0.0,2.7604866342331595,0
0,2.9483793955285735,-0.09225178270070788,-0.021,-0.7198712597342368,0.0,0.0,0.109222412109375,-0.8331230424349447,4.2208950590690345e-07,0.0,0.0,0.0,0.0,0.98529052734375,0.0,0.0,0.0,0.0,2.115255931004123,0
0,3.762117572588708,-0.09359742616881943,-0.04975600737513176,-0.6136938247137681,0.0,0.0076904296875,0.1002197265625,-0.7570472582577192,4.220337991312292e-07,0.0,0.0,0.0,0.0,0.98553466796875,0.0,0.0,0.0,0.0,3.00506989229719,16
0,4.273012920138316,-0.08596362997546612,-0.021,-0.5954628873568151,0.0,0.0,0.090789794921875,-0.702426517332281,4.220763251888795e-07,0.0,0.0,0.0,0.0,0.98602294921875,0.0,0.0,0.0,0.0,3.57058598072971,0
0,4.10288719178145,-0.08659519050401704,-0.02100003065418761,-0.5984039885575139,0.0,0.0,0.092132568359375,-0.7059992097157185,4.220839589457621e-07,0.0,0.0,0.0,0.0,0.985076904296875,0.0,0.0,0.0,0.0,3.396887559981773,0
0,3.594554129472896,-0.085912891953343,-0.021000000008582632,-0.5563054471942468,0.0,0.0,0.088958740234375,-0.6632183391561725,4.2207308266351487e-07,0.0,0.0,0.0,0.0,0.98577880859375,0.0,0.0,0.0,0.0,2.931335368243641,0
0,3.4082707278449362,-0.08832616962085436,-0.17946161400361882,-0.6356195988801088,0.0,0.0238037109375,0.0968017578125,-0.903407382504582,4.2207049892534477e-07,0.0,0.0,0.0,0.0,0.984832763671875,0.0,0.0,0.0,0.0,2.5048629232698554,0
0,3.6821448451005376,-0.08874165893886907,-0.0675088359826423,-0.542675706699119,0.0,0.0155029296875,0.0869140625,-0.6989262016206303,4.220920868417551e-07,0.0,0.0,0.0,0.0,0.9847412109375,0.0,0.0,0.0,0.0,2.98321822138782,0
0,3.5209060239608676,-0.08717418704926679,-0.02100000001242206,-0.5679524531645255,0.0,0.0,0.088226318359375,-0.6761266402262143,4.2210591421417346e-07,0.0,0.0,0.0,0.0,0.985565185546875,0.0,0.0,0.0,0.0,2.844778961628739,0
0,3.7371177657976618,-0.08791724670112858,-0.021,-0.5849039456951465,0.0,0.0,0.091827392578125,-0.6938211923962752,5.220660701863457e-07,0.0,0.0,0.0,0.0,0.983642578125,0.0,0.0,0.0,0.0,3.0432960513353167,0
0,4.342780620519963,-0.09049826685524111,-0.021010843556972074,-0.5967951131682907,0.0,0.0,0.088409423828125,-0.7083042235805038,4.22067947593281e-07,0.0,0.0,0.0,0.0,0.9847412109375,0.0,0.0,0.0,0.0,3.6344759748715116,0
0,3.2053127196729845,-0.08863529609092005,-0.021,-0.5788577726419408,0.0,0.0,0.08740234375,-0.6884930687328608,4.220263762409579e-07,0.0,0.0,0.0,0.0,0.985809326171875,0.0,0.0,0.0,0.0,2.5168192289137474,0
0,3.9054179617398255,-0.09358944340925218,-0.021002201774382858,-0.5985777204566891,0.0,0.0,0.10662841796875,-0.7131693656403242,4.220666616625063e-07,0.0,0.0,0.0,0.0,0.985321044921875,0.0,0.0,0.0,0.0,3.1922481740328394,16
0,3.6290206993990966,-0.08740003012348858,-0.021,-0.5622010656707994,0.0,0.0,0.08575439453125,-0.6706010957942881,4.2209399528252866e-07,0.0,0.0,0.0,0.0,0.985931396484375,0.0,0.0,0.0,0.0,2.9584191815108127,0
0,4.196389568960521,-0.08390948546352829,-0.021,-0.5964379858325566,0.0,0.0,0.08941650390625,-0.7013474712960848,4.2202040829960335e-07,0.0,0.0,0.0,0.0,0.984893798828125,0.0,0.0,0.0,0.0,3.495041675644029,0
0,3.9534896425000197,-0.08661525607957565,-0.021145915632593756,-0.5751548100287985,0.0,0.0,0.0936279296875,-0.682915981740968,4.2207225690848275e-07,0.0,0.0,0.0,0.0,0.98504638671875,0.0,0.0,0.0,0.0,3.2705732386867945,0
0,4.095190994379372,-0.0883611472209515,-0.0212481976201997,-0.5394392681929984,0.0,0.0,0.08673095703125,-0.6490486130341495,4.220917027709133e-07,0.0,0.0,0.0,0.0,0.98565673828125,0.0,0.0,0.0,0.0,3.44614195925352,0
0,4.83782484657318,-0.08604130634612608,-0.021000654230761667,-0.6066350081853008,0.0,0.0,0.09100341796875,-0.7136769687621884,4.220650131510718e-07,0.0,0.0,0.0,0.0,0.985107421875,0.0,0.0,0.0,0.0,4.1241474557459785,16
0,2.6650755048230885,-0.08778846736597823,-0.02100434969654296,-0.6784161601318887,0.0,0.0,0.105926513671875,-0.7872089771944099,4.2205607457747017e-07,0.0,0.0,0.0,0.0,0.985382080078125,0.0,0.0,0.0,0.0,1.8778661055726042,0
0,4.35693923871289,-0.08792990275553528,-0.021,-0.5750525620716462,0.0,0.0,0.086822509765625,-0.6839824648271814,4.2206499080387964e-07,0.0,0.0,0.0,0.0,0.985595703125,0.0,0.0,0.0,0.0,3.672956351820718,0
0,3.6418902294353623,-0.09351289794383162,-0.02416126015559268,-0.5920307613571667,0.0,0.0,0.09173583984375,-0.7097049194565911,5.220909975746371e-07,0.0,0.0,0.0,0.0,0.983642578125,0.0,0.0,0.0,0.0,2.932184787887774,0
0,4.2729957433761,-0.09110138402311233,-0.14100038469045337,-0.5537339077000576,0.0,0.036712646484375,0.086334228515625,-0.7858356764136232,4.220627536141435e-07,0.0,0.0,0.0,0.0,0.98565673828125,0.0,0.0,0.0,0.0,3.4871596448997235,0
0,3.7152526772469194,-0.09466877489322931,-0.024064890207956886,-0.5660853190331132,0.0,0.0,0.097198486328125,-0.6848189841342995,4.22042868978128e-07,0.0,0.0,0.0,0.0,0.986236572265625,0.0,0.0,0.0,0.0,3.030433271069751,0
0,3.904011814636561,-0.09051174460243733,-0.021005489593428676,-0.5771311426870978,0.0,0.0,0.094268798828125,-0.6886483768829637,4.2208675834820114e-07,0.0,0.0,0.0,0.0,0.985382080078125,0.0,0.0,0.0,0.0,3.2153630156668394,0
0,3.1751541490659925,-0.09003019901281129,-0.02490516216630207,-0.5903016447577126,0.0,0.0,0.092864990234375,-0.705237005936826,4.2210874927143216e-07,0.0,0.0,0.0,0.0,0.985137939453125,0.0,0.0,0.0,0.0,2.469916721020417,0
0,3.261600377283031,-0.08795231526425697,-0.3155488449015017,-0.5806672627689219,0.0,0.079376220703125,0.088409423828125,-0.9841684229346805,4.2200782206085005e-07,0.0,0.0,0.0,0.0,0.985321044921875,0.0,0.0,0.0,0.0,2.2774315323405285,0
0,3.6830131702471336,-0.08826217108870113,-0.023409128996526786,-0.6133690725748877,0.0,0.0,0.094390869140625,-0.7250403726601157,4.22071959424773e-07,0.0,0.0,0.0,0.0,0.985260009765625,0.0,0.0,0.0,0.0,2.957972375515059,0
0,3.613597614287162,-0.08859835764209892,-0.03852690387719174,-0.525688138641069,0.0,0.003662109375,0.086761474609375,-0.6528134001603596,4.220924955547337e-07,0.0,0.0,0.0,0.0,0.985198974609375,0.0,0.0,0.0,0.0,2.9607837920343067,0
0,3.9400812723597394,-0.08764353850593179,-0.03189478307234408,-0.529625372832436,0.0,0.003631591796875,0.08782958984375,-0.6491636944107119,4.2209258797049383e-07,0.0,0.0,0.0,0.0,0.985198974609375,0.0,0.0,0.0,0.0,3.2909171558564396,16
0,2.911093652732992,-0.08816607112037053,-0.021,-0.5534068298634627,0.0,0.0,0.090179443359375,-0.6625729009838331,4.2211420918059344e-07,0.0,0.0,0.0,0.0,0.98553466796875,0.0,0.0,0.0,0.0,2.2485203296349496,0
0,3.7909342761976763,-0.09037448580899661,-0.021,-0.5740801408812599,0.0,0.0,0.0877685546875,-0.6854546266902566,5.221648173689112e-07,0.0,0.0,0.0,0.0,0.98382568359375,0.0,0.0,0.0,0.0,3.105479127342602,0
0,4.453431962917211,-0.09278939603515798,-0.021000000000000005,-0.5935891639369382,0.0,0.0,0.086456298828125,-0.7073785599720961,4.2206649576501375e-07,0.0,0.0,0.0,0.0,0.9859619140625,0.0,0.0,0.0,0.0,3.74605298087862,16
0,3.622641755156248,-0.0899640204221922,-0.021,-0.5786825277976073,0.0,0.0,0.089141845703125,-0.6896465482197995,4.22074935165459e-07,0.0,0.0,0.0,0.0,0.98583984375,0.0,0.0,0.0,0.0,2.9329947848615134,16
0,3.1212801116670037,-0.09077637304443704,-0.021000000000011006,-0.6464710141513251,0.0,0.0,0.0999755859375,-0.7582473871957731,4.220621291945016e-07,0.0,0.0,0.0,0.0,0.985076904296875,0.0,0.0,0.0,0.0,2.363032302409102,0
0,3.4943532889990396,-0.08768988659515711,-0.2188511953997752,-0.606073208756633,0.0,0.051849365234375,0.09271240234375,-0.9126142907515651,4.220462797764546e-07,0.0,0.0,0.0,0.0,0.9847412109375,0.0,0.0,0.0,0.0,2.581738576201195,0
0,4.189416951063189,-0.08723349355534145,-0.04995322375019172,-0.5454213541853586,0.0,0.007781982421875,0.0853271484375,-0.6826080714908919,4.2205785098540165e-07,0.0,0.0,0.0,0.0,0.9857177734375,0.0,0.0,0.0,0.0,3.506808457514446,16
0,3.508040196986291,-0.0902097027050884,-0.15936668439884247,-0.5761873929394781,0.0,0.034271240234375,0.09063720703125,-0.8257637800434088,4.221020639051262e-07,0.0,0.0,0.0,0.0,0.985443115234375,0.0,0.0,0.0,0.0,2.6822759948408192,0
0,3.1910281589673195,-0.0863065024496926,-0.021,-0.5691853498977755,0.0,0.0,0.084136962890625,-0.6764918523474681,4.220690014788774e-07,0.0,0.0,0.0,0.0,0.985687255859375,0.0,0.0,0.0,0.0,2.51453588455085,0
0,4.02515946182872,-0.08812011596110902,-0.022904497907124982,-0.5156868637350573,0.0,0.0,0.08447265625,-0.6267114776032914,4.220753672254164e-07,0.0,0.0,0.0,0.0,0.984893798828125,0.0,0.0,0.0,0.0,3.3984475621500607,0
0,3.64539285459312,-0.08541771077277473,-0.07662653580698386,-0.5256971685848195,0.0,0.00537109375,0.086578369140625,-0.687741415164578,4.2208028085029375e-07,0.0,0.0,0.0,0.0,0.985504150390625,0.0,0.0,0.0,0.0,2.957651017348261,0
0,2.9842112885648326,-0.08751872308752823,-0.02493678805385655,-0.536286681331546,0.0,0.001312255859375,0.088287353515625,-0.6487421924729307,5.144952930334494e-07,0.0,0.0,0.0,0.0,0.982818603515625,0.0,0.0,0.0,0.0,2.3354685815966088,0
0,3.4008776943394077,-0.0899053789750832,-0.021006053648781386,-0.5312294542015784,0.0,0.0,0.0858154296875,-0.6421408868254431,4.296850557102194e-07,0.0,0.0,0.0,0.0,0.985382080078125,0.0,0.0,0.0,0.0,2.7587363778289085,0
0,3.203028818409265,-0.0918740266065371,-0.021,-0.5377220569395307,0.0,0.0,0.08563232421875,-0.6505960835460678,4.220724121367889e-07,0.0,0.0,0.0,0.0,0.985870361328125,0.0,0.0,0.0,0.0,2.5524323127907853,0
0,3.4175976893173416,-0.09097491998763363,-0.021001171128623868,-0.5677973627438024,0.0,0.0,0.09368896484375,-0.6797734538600602,4.2204137693264394e-07,0.0,0.0,0.0,0.0,0.986175537109375,0.0,0.0,0.0,0.0,2.737823813415905,0
0,4.015163173843567,-0.09104721812904255,-0.021000607823029958,-0.6519876845731091,0.0,0.0,0.109893798828125,-0.7640355105251816,4.220494584801511e-07,0.0,0.0,0.0,0.0,0.985198974609375,0.0,0.0,0.0,0.0,3.2511272412689274,0
0,3.698407197722673,-0.08783779516623509,-0.02284848261827445,-0.5478212396011226,0.0,0.0,0.085601806640625,-0.6585075173856321,4.220701255891493e-07,0.0,0.0,0.0,0.0,0.985015869140625,0.0,0.0,0.0,0.0,3.0398992582669155,0
0,3.181230228048781,-0.08587959018042265,-0.02100005350886743,-0.5933294256773278,0.0,0.0,0.089691162109375,-0.7002090693666178,4.220850189423638e-07,0.0,0.0,0.0,0.0,0.98577880859375,0.0,0.0,0.0,0.0,2.4810207365971446,0
0,3.803617857361063,-0.08935618866668565,-0.03385772855841132,-0.5143081873350391,0.0,0.0,0.08544921875,-0.6375221045601361,4.221024633494653e-07,0.0,0.0,0.0,0.0,0.98602294921875,0.0,0.0,0.0,0.0,3.1660953306984636,0
0,3.3056520039293025,-0.09169294077927163,-0.26181109658658724,-0.6317605160844361,0.0,0.0726318359375,0.103973388671875,-0.985264553450295,4.221272159823527e-07,0.0,0.0,0.0,0.0,0.985198974609375,0.0,0.0,0.0,0.0,2.320387028351792,0
0,3.6131005766479314,-0.08747301661291293,-0.02100000000791784,-0.5530628150691779,0.0,0.0,0.08758544921875,-0.6615358316900085,4.2206045066235303e-07,0.0,0.0,0.0,0.0,0.98565673828125,0.0,0.0,0.0,0.0,2.9515643228974717,0
0,3.7118624320056415,-0.0886933246859638,-0.04989649796341015,-0.5646041391707999,0.0,0.007843017578125,0.0889892578125,-0.7031939618201739,4.220020942003829e-07,0.0,0.0,0.0,0.0,0.984954833984375,0.0,0.0,0.0,0.0,3.0086680481833734,0
0,2.875333194983555,-0.09087542441185617,-0.08656433802108326,-0.6380995607448735,0.0,0.0181884765625,0.10260009765625,-0.815539323177813,5.220998420429103e-07,0.0,0.0,0.0,0.0,0.983978271484375,0.0,0.0,0.0,0.0,2.0597933497059,0
0,4.894619486260517,-0.09512232380044948,-0.021125375890732698,-0.6077282295597081,0.0,0.0,0.089752197265625,-0.7239759292508903,4.220450845349823e-07,0.0,0.0,0.0,0.0,0.985687255859375,0.0,0.0,0.0,0.0,4.170643134964543,16
0,3.2736114924566206,-0.09261173404417566,-0.021233509575842142,-0.5856295279345503,0.0,0.0,0.09918212890625,-0.6994747715545679,4.2208230076407397e-07,0.0,0.0,0.0,0.0,0.985748291015625,0.0,0.0,0.0,0.0,2.574136298819752,0
0,3.0311421619334635,-0.09139296925363696,-0.2523106643990874,-0.5308480922189591,0.0,0.062957763671875,0.09161376953125,-0.8745517258716835,4.2210062592846086e-07,0.0,0.0,0.0,0.0,0.985626220703125,0.0,0.0,0.0,0.0,2.156590013961154,0
0,3.4950342369126703,-0.0884531026196241,-0.021005788938887264,-0.49870087010981584,0.0,0.0,0.082427978515625,-0.6081597616683272,4.2208253571803355e-07,0.0,0.0,0.0,0.0,0.98516845703125,0.0,0.0,0.0,0.0,2.886874053161808,0
0,3.253560685325419,-0.09195118411567116,-0.22712034056577107,-0.6039636088225743,0.0,0.054718017578125,0.08843994140625,-0.9230351335040163,4.220663340182436e-07,0.0,0.0,0.0,0.0,0.98614501953125,0.0,0.0,0.0,0.0,2.3305251297550686,0
0,3.3409146200690145,-0.0922898951567695,-0.02131633718169998,-0.576584414558085,0.0,0.0,0.086883544921875,-0.6901906468965543,4.220942418868256e-07,0.0,0.0,0.0,0.0,0.984954833984375,0.0,0.0,0.0,0.0,2.6507235510782183,0
